"name","id"
"Unfriedsdorf","8005967"
"Umrathshausen Ort","8005962"
"Ulm Ost","8005952"
"Undorf","8005966"
"Unkel","8005970"
"Unna-West","8003925"
"Ulm-Söflingen","8005955"
"Unna","8000171"
"Unnau-Korb","8005972"
"Unterammergau","8005975"
"Unterasbach","8005976"
"Unna-Königsborn","8005971"
"Unterelchingen","8005983"
"Untergriesheim","8005989"
"Unterföhring","8005986"
"Berg (Pfalz)","8000890"
"Ulm Hbf","8000170"
"Unterhausen (Bay)","8005993"
"Unterheckenhofen","8005995"
"Untergrainau","8017042"
"Unterkochen","8005997"
"Unterhaching","8005991"
"Berlin Brandenburger Tor","8089044"
"Unterlemnitz","8010354"
"Unterlenningen","8005998"
"Unterloquitz","8013171"
"Unterlüß","8006001"
"Untermaßfeld","8013172"
"Unterreichenbach","8006008"
"Untersulzbach","8006019"
"Untersteinach (b Stadtsteinach)","8006017"
"Unterwellenborn","8013174"
"Unterschleißheim","8006688"
"Knittlingen-Kleinvillars","8003332"
"Urmitz","8006035"
"Urbach (b Schorndorf)","8006030"
"Urschalling","8006037"
"Ürzig DB","8005945"
"Urft","8006032"
"Urspring","8006039"
"Rödermark-Urberach","8006031"
"Usch-Zendscheid","8005342"
"Uslar","8006041"
"Utzedel","8013177"
"Utting","8006048"
"Vachdorf","8013179"
"Vahldorf","8013180"
"Vachendorf","8006717"
"Vach","8006052"
"Vallendar","8006054"
"Vastorf","8006058"
"Vatterode","8013182"
"Vaihingen (Enz)","8006053"
"Varel (Oldb)","8006056"
"Vechelde","8006060"
"Vechta","8006061"
"Vaterstetten","8006059"
"Vehlefanz","8013183"
"Veilsdorf","8013184"
"Velden (b Hersbruck)","8006067"
"Velgast","8010355"
"Veitshöchheim","8006065"
"Velten (Mark)","8013185"
"Ventschow","8013186"
"Vernawahlshausen","8006078"
"Viernau","8013191"
"Vetschau","8013188"
"Verden (Aller)","8006076"
"Vieselbach","8013192"
"Vienenburg","8000364"
"Vilseck","8006085"
"Viersen","8000174"
"Veddel","8006062"
"Villmar","8006083"
"Villingen (Schwarzw)","8000366"
"Vinzelberg","8013194"
"Hannover - Vinnhorst","8006089"
"Vilshofen (Niederbay)","8006086"
"Visselhövede","8006090"
"Vlotho","8006091"
"Vogelsang (Kr Gransee)","8013198"
"Vohburg","8006101"
"Voerde (Niederrhein)","8006098"
"Vöhrum","8006095"
"Vöhringen","8006094"
"Vogelweh","8006100"
"Voigtstedt","8013202"
"Voigtsgrün","8013201"
"Voldagsen","8006104"
"Volkringhausen","8006109"
"Volpriehausen","8006112"
"Vorhop","8006116"
"Vormwald","8006117"
"Vormwald Dorf","8006118"
"Vorra (Pegnitz)","8006120"
"Friedrichshafen Manzell","8003850"
"Völklingen","8000175"
"Wachenheim (Pfalz)","8006125"
"Wabern (Bz Kassel)","8000368"
"Wächterhof","8006131"
"Waffenbrunn","8006134"
"Wächtersbach","8006132"
"Wahlbach (Kr Siegen)","8006139"
"Wahlitz","8013205"
"Wahrenholz","8006144"
"Waghäusel","8006137"
"Waggonfabrik","8006136"
"Wakendorf","8006148"
"Waigolshausen","8006147"
"Waidmannslust","8089092"
"Hammelburg Ost","8002568"
"Walddrehna","8013210"
"Waldershof","8006155"
"Waldenburg (Württ)","8006154"
"Waiblingen","8000180"
"Waldfischbach","8006156"
"Waldhausen (b Schorndorf)","8006157"
"Waldheim","8010359"
"Waldmünchen","8006163"
"Wahlstedt","8007273"
"Waldkirch","8006159"
"Walhausen (Saar)","8006170"
"Waldshut","8006167"
"Walheim (Württ)","8006171"
"Walkenried","8006172"
"Walldorf (Werra)","8013215"
"Wallersdorf","8006181"
"Walldorf (Hess)","8006175"
"Wallertheim","8006183"
"Walleshausen","8006184"
"Wallhausen (Helme)","8013217"
"Wallwitz (Saalkr)","8013220"
"Walpertskirchen","8006190"
"Hebertshausen","8006189"
"Walschleben","8013221"
"Walporzheim","8006191"
"Waltershausen","8013223"
"Walsrode","8006193"
"Wandersleben","8013226"
"Waltershausen-Schnepfenthal","8013224"
"Wannweil","8006203"
"Wansleben am See","8013230"
"Warburg (Westf)","8000196"
"Wangen (Allgäu)","8006200"
"Waren (Müritz)","8010361"
"Hamburg-Tonndorf","8006197"
"Warendorf","8006206"
"Warnemünde","8013236"
"Wanne-Eickel Hbf","8000192"
"Wandsbeker Chaussee","8006198"
"Warngau","8006210"
"Warnitz (Uckermark)","8013238"
"Warnemünde Werft","8013237"
"Wasbek","8006213"
"Wartenberg","8089093"
"Wasenweiler","8006215"
"Wasserzell (b Eichstätt)","8006224"
"Wasserburg (Günz)","8006219"
"Wasserthaleben","8013244"
"Wasserliesch","8006222"
"Wasserburg (Bodensee)","8006218"
"Wasungen","8013245"
"Wasseralfingen","8006217"
"Wattenscheid","8006226"
"Watzenborn-Steinberg","8006229"
"Weckesheim","8006232"
"Wattenscheid-Höntrop","8006227"
"Weesenstein","8013247"
"Weener","8006237"
"Weddel (Braunschw)","8006233"
"Wedel (Holst)","8006236"
"Weetzen","8000342"
"Weeze","8006240"
"Wegeleben","8010364"
"Wefensleben","8013248"
"Warschauer Straße","8089045"
"Wegberg","8006243"
"Wegenstedt","8013250"
"Wehr (Mosel)","8006252"
"Wehr-Brennet","8001174"
"Weichering","8006256"
"Weickersgrüben","8006257"
"Weickersdorf (Sachs)","8013253"
"Weida Altstadt","8013254"
"Weiding","8006264"
"Weidenbach","8006258"
"Weiherhammer","8006266"
"Weida","8010365"
"Weiherhof","8006267"
"Weiden (Oberpf)","8000204"
"Weilbach","8006279"
"Weiler (Rems)","8006277"
"Weil am Rhein","8006272"
"Weil am Rhein Ost","8006273"
"Weil der Stadt","8006271"
"Weilerswist","8006280"
"Weilburg","8000218"
"Weilheim (Oberbay)","8000220"
"Weischlitz","8010367"
"Weimar Berkaer Bf","8013256"
"Weisen","8013258"
"Weisenheim (Sand)","8006292"
"Weinsberg","8006289"
"Weißandt-Gölzau","8013259"
"Rodgau-Weiskirchen","8006293"
"Weißenfels West","8013261"
"Weißenburg (Bay)","8006298"
"Weißenohe","8006300"
"Weimar","8010366"
"Weinheim (Bergstr)","8000377"
"Weißenau","8006296"
"Weißenthurm","8006303"
"Weißenfels","8010368"
"Weißwasser (Oberlausitz)","8010370"
"Oberursel-Weißkirchen/Steinbach","8006304"
"Welgesheim-Zotzenheim","8006312"
"Weixdorf","8013268"
"Weizern-Hopferau","8006309"
"Welkers","8006313"
"Weiterstadt","8006306"
"Weixdorf Bad","8013269"
"Wellen (Mosel)","8006315"
"Wellen (b Magdeburg)","8013271"
"Wellmitz","8013272"
"Welschingen-Neuhausen","8006321"
"Welver","8006323"
"Welschen Ennest","8006320"
"Wemmetsweiler Rathaus","8000378"
"Wellingsbüttel","8006319"
"Lutherstadt Wittenberg-Labetz","8013275"
"Wendisch Evern","8006330"
"Joachimsthal Kaiserbahnhof","8013279"
"Wennigsen (Deister)","8006336"
"Werbig","8010371"
"Wendlingen (Neckar)","8006331"
"Werdau Nord","8013280"
"Werdorf","8006340"
"Werdau","8010372"
"Wernberg","8006347"
"Werl","8006342"
"Werder (Havel)","8010373"
"Wernau (Neckar)","8006346"
"Werne (a d Lippe)","8006348"
"Werdohl","8006339"
"Wernfeld","8006349"
"Werneuchen","8013285"
"Wertach-Haslach","8006353"
"Wernigerode Elmowerk","8013286"
"Wernshausen","8010375"
"Werther","8013291"
"Wesel-Feldmark","8006356"
"Westbarthausen","8006360"
"Wesselburen","8006357"
"Wernigerode","8010374"
"Wesel","8000242"
"Westbevern","8006361"
"Weßling (Oberbay)","8006359"
"Westendorf","8006363"
"Westerburg","8000245"
"Westerham","8006366"
"Westerhausen","8006367"
"Westewitz-Hochweitzschen","8013295"
"Westerstetten","8006373"
"Westhausen","8006376"
"Westerland (Sylt)","8006369"
"Westheim-Langendorf","8006380"
"Westheim (Schwab)","8006378"
"Westheim (Westf)","8006379"
"Westönnen","8006383"
"Westend","8089111"
"Wetterzeube","8013297"
"Wicklesgreuth","8006390"
"Wickede (Ruhr)","8006389"
"Wetter (Ruhr)","8006386"
"Wickrath","8006391"
"Groß Umstadt-Wiebelsbach","8000384"
"Schwalmstadt-Wiera","8006401"
"Wiebelskirchen","8006392"
"Wieren","8006402"
"Wetzlar","8000383"
"Wiesau (Oberpf)","8006403"
"Wiesbaden-Biebrich","8000288"
"Wiesenau","8013305"
"Wiesbaden Ost","8006404"
"Wiesbaden-Igstadt","8006408"
"Wiesenburg (Mark)","8010376"
"Berlin-Westkreuz","8089047"
"Wiesenfeld (b Coburg)","8006414"
"Wiesbaden-Erbenheim","8006407"
"Wiesbaden-Schierstein","8006409"
"Wiesental","8006417"
"Wiesenthau","8006418"
"Wiesthal","8006426"
"Wildberg (Württ)","8006432"
"Wildeshausen","8006436"
"Wildau","8081540"
"Marienheide","8070483"
"Wiesloch-Walldorf","8006421"
"Wilgartswiesen","8006441"
"Wilferdingen-Singen","8006440"
"Wilhermsdorf","8006448"
"Wilhelmshorst","8010378"
"Wilhelmshagen","8089094"
"Willmering","8006455"
"Wilhelmshaven","8006445"
"Wiesbaden Hbf","8000250"
"Wilmersdorf (b Angermünde)","8013313"
"Cottbus-Willmersdorf Nord","8081688"
"Willsbach","8006456"
"Willmenrod","8006454"
"Wilsenroth","8006459"
"Wilster","8006460"
"Wiltingen (Saar)","8006461"
"Wilthen","8010380"
"Wincheringen","8006463"
"Windelsbleiche","8006466"
"Nidderau-Windecken","8006465"
"Wingerode","8013315"
"Windsbach","8006473"
"Winden (Pfalz)","8006468"
"Windischeschenbach","8006472"
"Wingst","8006475"
"Winkelhaid","8006476"
"Winningen (Mosel)","8006481"
"Winninghausen","8006482"
"Winnenden","8006479"
"Winterhausen","8006488"
"Winterberg (Westf)","8006486"
"Winsen (Luhe)","8006484"
"Wintermoor","8006489"
"Winnweiler","8006483"
"Winterbach (b Schorndorf)","8006485"
"Wippra","8013319"
"Wipperdorf","8013318"
"Wirges","8006498"
"Wittbräucke","8006505"
"Wissen (Sieg)","8006501"
"Wirtheim","8006499"
"Wissingen","8006503"
"Wismar","8010381"
"Witten-Annen Nord","8006510"
"Wittenberge","8010382"
"Alfter-Witterschlick","8006516"
"Wittenhagen","8013322"
"Wittgensdorf Mitte","8013324"
"Wittgensdorf ob Bf","8010383"
"Wittighausen","8006517"
"Witten Hbf","8000251"
"Wittingen","8000344"
"Wittmund","8006520"
"Wittlich Hbf","8000379"
"Wittstock (Dosse)","8010384"
"Brigachtal Kirchdorf","8003339"
"Witzwort","8006527"
"Witzenhausen Nord","8006524"
"Woffleben","8013333"
"Darmstadt-Wixhausen","8006528"
"Wohltorf","8006541"
"Wolfach","8006544"
"Wohnstadt Nord","8080600"
"Wolfegg","8006545"
"Wolfen (Kr Bitterfeld)","8013335"
"Felsberg-Wolfershausen","8006546"
"Wolferode","8013336"
"Wölfershausen","8013329"
"Wölfersheim-Södel","8006529"
"Wittenau (Wilhelmsruher Damm)","8089096"
"Wolfgang (Kr Hanau)","8006548"
"Wolfenbüttel","8000255"
"Wolfratshausen","8006550"
"Wolfsmünster","8006554"
"Wolfstein","8006555"
"Brigachtal Klengen","8003336"
"Messe Nord / ICC (Witzleben)","8089110"
"Steinach Süd","8013036"
"Wolkramshausen","8010385"
"Wolmirstedt","8013344"
"Wolterdingen (Han)","8006559"
"Rohrbach (Ilm)","8000256"
"Wolfsburg Hbf","8006552"
"Woltersdorf (Nuthe-Urstromtal)","8013345"
"Wörnitzstein","8006533"
"Woltwiesche","8006561"
"Wörrstadt","8006534"
"Wollankstraße","8089048"
"Wörth (Isar)","8006537"
"Wörsdorf","8006535"
"Worms Hbf","8000257"
"Wremen","8006570"
"Wörth (Rhein)","8000254"
"Wrist","8006572"
"Wriezen","8010386"
"Wulfen (Anh)","8013357"
"Wülknitz","8013348"
"Wulfen (Westf)","8006590"
"Wulften","8006592"
"Wuhlheide","8089097"
"Wünschendorf (Elster) Nord","8013349"
"Wünschendorf (Elster)","8010387"
"Wünsdorf Waldstadt","8013350"
"Wunsiedel-Holenbrunn","8000173"
"Biberach Süd","8000944"
"Donaueschingen Aufen","8001482"
"Wunstorf","8000268"
"Donaueschingen Grüningen","8001483"
"Wuppertal-Langerfeld","8006607"
"Wuppertal Zoologischer Garten","8006623"
"Wuppertal-Ronsdorf","8006616"
"Wuppertal-Barmen","8006596"
"Würgendorf","8006577"
"Wuppertal-Sonnborn","8006618"
"Würgendorf Ort","8006578"
"Wuppertal-Steinbeck","8006619"
"Wuppertal-Oberbarmen","8006719"
"Wuppertal-Unterbarmen","8006620"
"Wurlitz","8006624"
"Wuppertal Hbf","8000266"
"Wuppertal-Vohwinkel","8006718"
"Würzbach (Saar)","8006581"
"Wurzbach (Thür)","8013360"
"Würzburg-Zell","8006586"
"Wüstenfelde","8013352"
"Bennewitz","8013362"
"Würzburg Süd","8006582"
"Wüstenbrand","8010388"
"Wurzen","8013361"
"Wüstenselbitz","8006588"
"Wustermark","8010389"
"Wusterwitz","8013365"
"Elstal","8080370"
"Wustweiler","8006627"
"Wutha","8013366"
"Schwerin-Wüstmark","8013354"
"Würzburg Hbf","8000260"
"Xanten","8006630"
"Zabeltitz","8013368"
"Zachun","8013370"
"Wyhlen","8006629"
"Zapfendorf","8006634"
"Zahna","8013371"
"Zarrendorf","8013373"
"Zehdenick (Mark)","8013377"
"Zehdenick-Neuhof","8013378"
"Zeithain","8013381"
"Zeesen","8013376"
"Zeil","8006635"
"Zell (Wiesental)","8006641"
"Bad König-Zell","8006643"
"Zeitz","8010390"
"Zell-Romrod","8006644"
"Mainhausen Zellhausen","8006646"
"Zella-Mehlis West","8013383"
"Zellendorf","8013384"
"Zella-Mehlis","8010391"
"Yorckstraße","8089050"
"Zeppelinheim","8006648"
"Zepernick (b Bernau)","8081560"
"Zerbst/Anhalt","8013389"
"Zerrenthin","8013393"
"Zernsdorf","8013392"
"Zielitz","8013402"
"Zeulenroda unt Bf","8013396"
"Zeutsch","8013398"
"Zeuthen","8081580"
"Zillendorf","8006660"
"Zimmern","8006662"
"Ziltendorf","8013406"
"Zimmern bei Seckach","8006661"
"Zimmersrode","8006663"
"Zieverich","8006659"
"Donaueschingen Mitte/Siedlung","8001485"
"Zirndorf","8006664"
"Zöberitz","8013414"
"Zittau","8010393"
"Erlangen Paul-Gossen-Straße","8001846"
"Zoblitz","8013413"
"Zollhaus-Petersthal","8006670"
"Zotzenbach","8006672"
"Zörnigall","8013418"
"Zorneding","8006671"
"Zossen","8010395"
"Zschaitz","8013424"
"Zoo","8080610"
"Zscherben","8013425"
"Zscherbener Straße","8080620"
"Euskirchen Zuckerfabrik","8006673"
"Züttlingen","8006676"
"Zusenhofen","8006678"
"Zschortau","8013428"
"Zuzenhausen","8006679"
"Züssow","8010396"
"Zwickau-Pölbitz","8013433"
"Zwieselau","8006685"
"Zwiesel (Bay)","8006684"
"Zwingenberg (Bergstr)","8006687"
"Zwingenberg (Baden)","8006686"
"Zweibrücken Hbf","8006680"
"Zwota-Zechenbach","8013436"
"Zwota","8013437"
"Zwickau (Sachs) Hbf","8010397"
"Zwotental","8010398"
"Weidenthal","8006261"
"Donaueschingen Allmendshofen","8001479"
"Gutach Freilichtmuseum","8002480"
"Weimar West","8013266"
"Marbach West Villingen-Schwenningen","8003854"
"Marbach Ost Villingen-Schwenningen","8003857"
"Rottweil Göllsdorf","8005200"
"Rottweil Neufra","8004280"
"Südende","8089115"
"Villingen-Schwenningen Hammerstatt","8000393"
"Rottweil Saline","8005202"
"Zollhaus Villingen-Schwenningen","8006667"
"Villingen-Schwenningen Eisstadion","8000356"
"Neuenburg (Baden)","8089119"
"Friedrichsthal Mitte","8002132"
"Baden-Baden Haueneberstein","8000771"
"Gennweiler","8002238"
"Neuhaus-Igelshieb","8012452"
"Sinzheim","8005587"
"Dietzenbach Bahnhof","8001456"
"Darmstadt-Lichtwiese","8001386"
"Lankwitz","8089114"
"Mühlheim-Dietesheim","8070088"
"Sinsheim Museum/Arena","8070097"
"Heusenstamm","8002822"
"Offenbach Ledermuseum","8070091"
"Hannover-Flughafen","8002589"
"Offenbach-Kaiserlei","8070092"
"Hannover Karl-Wiechert-Allee","8070086"
"Langenhagen-Mitte","8003545"
"Bad Bergzabern","8000691"
"Hannover - Ledeburg","8079097"
"Neuburg (Rhein)","8004257"
"Kapellen-Drusweiler","8003175"
"Barbelroth","8000802"
"Kapsweyer","8007859"
"Schaidt (Pf)","8007857"
"Bockenheim-Kindenheim","8001043"
"Albsheim (Eis)","8070096"
"Ramsen","8004935"
"Achterwehr","8000416"
"Herzhorn","8079605"
"Dietzenbach-Steinberg","8001459"
"Offenbach Marktplatz","8070090"
"Horst (Holst)","8003003"
"Dietzenbach-Mitte","8001455"
"Husby","8003032"
"Kiel-Elmschenhagen","8003477"
"Kremperheide","8003431"
"Melsdorf","8003960"
"Schülldorf","8005435"
"Kiel-Russee","8003253"
"Kronshagen","8003479"
"Aachen Schanz","8070704"
"Suchsdorf","8005781"
"Bitzfeld","8001005"
"Friedrichshafen-Kluftern","8003345"
"Scheppach","8005329"
"Friedrichshafen-Fischbach","8002111"
"Steinfeld (Pfalz)","8007858"
"Sülzbach Schule","8005792"
"Wieslensdorf","8006416"
"Kainzenbad","8003146"
"Willebadessen","8006449"
"Alzey Süd","8000558"
"Magstadt","8003807"
"Öhringen West","8004624"
"Heilbronn Trappensee","8002700"
"Dörverden","8001489"
"Ludwigshafen (Rhein) Mitte","8003759"
"Weinsberg West","8006290"
"Köln-Blumenberg","8079140"
"Horb-Heiligenfeld","8002998"
"Petershagen-Lahde","8004777"
"Neuss Allerheiligen","8004335"
"Münster Zentrum Nord","8004173"
"Hohensülzen","8002958"
"Großenbrode","8002411"
"Weinsberg/Ellhofen Gewerbegebiet","8006294"
"Alt-Reinickendorf","8089103"
"Eichborndamm","8089101"
"Heiligensee","8089025"
"Messe Süd (Eichkamp)","8089328"
"Berlin-Lichterfelde Ost","8089113"
"Beusselstraße","8089118"
"Karl-Bonhoeffer-Nervenklinik","8089102"
"Pichelsberg","8089331"
"Lichterfelde Süd","8089472"
"Heerstraße","8089329"
"Berlin-Tegel","8089089"
"Bruchsal am Mantel","8001214"
"Olympiastadion","8089330"
"Schulzendorf (b Tegel)","8089000"
"Frankfurt (Oder)-Neuberesinchen","8011557"
"Seegefeld","8081586"
"Schwedt (Oder) Mitte","8012944"
"Bruchsal Sportzentrum","8001212"
"Sonnenallee","8089327"
"Monbach-Neuhausen","8004077"
"Ölbronn-Dürrn","8004632"
"Stresow","8089053"
"Rosenberg (Baden)","8005168"
"Yorckstraße (Großgörschenstraße)","8089051"
"Osdorferstraße","8089473"
"Wedding","8089131"
"Westhafen","8089116"
"Halle (Westf)-Gerry-Weber-Stadion","8080630"
"Meckenheim Industriepark","8003937"
"Schweighofen","8007860"
"Julius-Leber-Brücke","8089537"
"Oldentrup","8079069"
"Zirndorf Kneippallee","8006666"
"Leipzig Messe","8012478"
"Galgenschanze","8002175"
"Neidenfels","8079146"
"Ockenheim","8004614"
"Nohfelden","8079083"
"Wüsting","8006270"
"Pforzheim-Weißenstein","8004801"
"Radolfzell Haselbrunn","8077771"
"Vechta Stoppelmarkt","8087020"
"Albstadt Ebingen West","8079089"
"Neue Mühle","8070734"
"Hagenbach","8002515"
"Laupheim Stadt","8003591"
"Bernau-Friedenstal","8089099"
"Nagold-Iselshausen","8004202"
"Wehrden (Weser)","8087065"
"Hannover-Nordstadt","8079095"
"Aldingen","8000481"
"Dreieich-Weibelfeld","8079151"
"Wilhermsdorf-Mitte","8007856"
"Münchweiler (Alsenz)","8087062"
"Attendorn Hohen-Hagen","8087039"
"Hörselgau","8087061"
"Lebach-Jabach","8007868"
"Oberursel-Stierstadt","8087064"
"Tangermünde West","8013085"
"Magdeburg-Herrenkrug","8013455"
"Weingarten (Berg)","8087067"
"Singen-Industriegebiet","8079616"
"Zielitz Ort","8073410"
"Boppard Süd","8000324"
"Gießen Oswaldsgarten","8002269"
"Allermöhe","8000779"
"Tessin West","8079604"
"Frankfurt am Main Messe","8079632"
"Kalsow","8011995"
"Rostock Thierfelder Straße","8079629"
"Vatteröder Teich","8079152"
"Kronberg (Taunus) Süd","8087063"
"Weil am Rhein Pfädlistraße","8000146"
"Weil am Rhein Gartenstadt","8000143"
"Tuttlingen Nord","8000456"
"Boxberg-Wölchingen","8001111"
"Freiburg Messe/Universität","8000453"
"Heroldsberg Nord","8002783"
"Frankfurt am Main Flughafen Fernbahnhof","8070003"
"Wolfsgefärth","8013334"
"Crossen Ort","8011312"
"Augsburg Messe","8000659"
"Bad Berka Zeughausplatz","8011067"
"Offenburg Kreisschulzentrum","8004639"
"Wackershofen-Freilandmuseum","8006135"
"Durmersheim Nord","8070170"
"Bretten-Rechberg","8001138"
"Warthausen","8006212"
"Singen-Landesgartenschau","8005560"
"Sigmaringendorf","8005568"
"Felde","8001977"
"Schnega","8000440"
"Itzelberg","8003103"
"Überlingen","8005942"
"Soltendieck","8000445"
"Neuruppin West","8010246"
"Schöneck (Vogtl) Ferienpark","8000343"
"Stralsund-Grünhufe","8011778"
"Flughafen Leipzig/Halle","8012183"
"Görlitz-Rauschwalde","8012869"
"Dresden Flughafen","8011399"
"Pirna-Copitz Nord","8012641"
"Langen-Flugsicherung","8003526"
"Malsch Süd","8003833"
"Muggensturm-Badesee","8004192"
"Lutten","8003800"
"Leipzig-Engelsdorf","8011491"
"Grüntal/Wittlensweiler","8002445"
"Immendingen Mitte","8003061"
"Balgheim","8000787"
"Immendingen Zimmern","8003066"
"Nagold Stadtmitte","8004201"
"Möhringen Bahnhof","8004068"
"Möhringen Rathaus","8004067"
"Spaichingen Mitte","8005617"
"Tuttlingen Gänsäcker","8005946"
"Tuttlingen Schulen","8005925"
"Weilheim","8006281"
"Wurmlingen Mitte","8006625"
"Wurmlingen Nord","8006626"
"Klostermansfeld Randsiedlung","8010204"
"Lörrach Dammstraße","8003736"
"Schopfheim West","8005425"
"Lörrach Schwarzwaldstraße","8003743"
"Lauchringen West","8003562"
"Konstanz Fürstenberg","8003404"
"Mosbach West","8004095"
"Heidelberg-Orthopädie","8002684"
"HD-Weststadt/Südstadt","8002681"
"Lörrach Museum/Burghof","8003737"
"Schalkau-Mitte","8012854"
"Neckargemünd Altstadt","8004217"
"Rödental Mitte","8005122"
"Coburg Nord","8001334"
"Rietheim","8005097"
"Hüfingen Mitte","8003014"
"Deißlingen Mitte","8001405"
"Bad Salzdetfurth-Solebad","8000759"
"Neumünster Stadtwald","8007790"
"Kirchhammelwarden","8003276"
"Wesseln","8006358"
"Lenglern","8003644"
"Frankfurt-Zeilsheim","8002055"
"Bad Lauterberg im Harz Barbis","8005324"
"Osterode am Harz Leege","8004705"
"Osterode am Harz Mitte","8004704"
"Schkeuditz West","8012863"
"Leipzig-Slevogtstraße","8012204"
"Dresden Bischofsplatz","8011416"
"Leipzig-Olbrichtstraße","8012181"
"Leipzig Markt","8012186"
"Maichingen Nord","8003834"
"Leipzig MDR","8012187"
"Dresden Freiberger Straße","8011431"
"Maichingen","8003808"
"Plauen (Vogtl)-Straßberg","8010336"
"Renningen Süd","8005001"
"St. Alban","8005639"
"Fischbek","8002556"
"Weinböhla Hp","8013267"
"Leipzig Bayerischer Bahnhof","8012184"
"Leipzig Wilhelm-Leuschner-Platz","8012202"
"Miesenbach","8007482"
"Öhringen Cappel","8004620"
"Köln-Weiden West","8003383"
"Graal-Müritz-Koppelweg","8012584"
"Urmitz Rheinbrücke","8006036"
"Kassel-Jungfernkopf","8003197"
"Vellmar-Osterberg/EKZ","8006068"
"Melsungen-Bartenwetzerbrücke","8003971"
"Feucht Ost","8001988"
"Kassel-Kirchditmold","8003198"
"Reichenberg","8005002"
"Altenstadt (Waldnaab)","8000540"
"Nagold-Steinberg","8004195"
"Ueckermünde Stadthafen","8013156"
"Aschaffenburg Hochschule","8000618"
"Mannheim ARENA / Maimarkt","8003841"
"Kiel-Hassee CITTIPARK","8003474"
"Eschelbronn","8007443"
"Neidenstein","8007441"
"Waibstadt","8007442"
"Aglasterhausen","8007445"
"Neckarbischofsheim Nord","8077434"
"Helmstadt (Baden)","8007444"
"Petersaurach Nord","8004797"
"Ahrensburg-Gartenholz","8000480"
"Happurg","8002578"
"Neustadt (Aisch) Mitte","8004336"
"Wörth (Rhein)-Mozartstraße","8006536"
"Stambach","8005673"
"Schwalbach Nord","8005456"
"Neustadt Süd","8004306"
"Rülzheim Freizeitzentrum","8005214"
"München-Hirschgarten","8004179"
"Hauenstein Mitte","8002648"
"Bellheim Am Mühlbuckel","8000861"
"Wörth Zügelstraße","8006531"
"Rheinzabern Rappengasse","8005071"
"Rheinzabern Alte Römerstraße","8005072"
"Germersheim Süd/Nolte","8002241"
"Kleingemünden","8003329"
"Roßbach","8012429"
"Hohenecken","8002943"
"Annweiler-Sarnstall","8005257"
"Calbe (Saale) Stadt","8011323"
"Frankenthal Süd","8002025"
"Blumberg-Rehhahn","8011064"
"Ludwigsfelde-Struveshof","8012253"
"Freilassing-Hofham","8002085"
"Bonn UN Campus","8001091"
"Germersheim Mitte/Rhein","8002239"
"Coesfeld Schulzentrum","8001343"
"Warendorf-Einen-Müssingen","8006207"
"Dienheim","8001448"
"Rheinbach Römerkanal","8005057"
"Münster-Roxel","8004190"
"Grafling-Arzting","8002349"
"Brilon Stadt","8001182"
"Pfungstadt","8004816"
"Neckarsulm Nord","8004238"
"Oldenburg-Wechloy","8004670"
"Bad Wimpfen im Tal","8000706"
"Bad Rappenau Kurpark","8000777"
"Lübeck Hochschulstadtteil","8003785"
"Meißen Altstadt","8012318"
"Graben (Lechfeld) Gewerbepark","8002346"
"Neckarsulm Mitte","8004232"
"Bielefeld-Senne","8000956"
"Reinsdorf (b Nebra)","8012743"
"Leipzig Nord","8012196"
"Burbach Mitte","8001302"
"Landau (Pfalz) Süd","8003507"
"Baar-Ebenhausen","8000678"
"Koblenz Stadtmitte","8003341"
"Pulsnitz Süd","8012686"
"Bredenbek","8001136"
"Lübeck Dänischburg IKEA","8003786"
"Schopfheim-Schlattholz","8005426"
"Plauen (Vogtl) Mitte","8017442"
"Markkleeberg Nord","8012304"
